Age,Gender,Region,DeviceType,SubscriptionLength,UsageFrequency,Complaints,PromotionsUsed,PromotionsDriven,AverageSpending,PaymentMethod,DeviceType,CustomerChurned
58,Female,North America,Desktop,24,10,3,2,0,96.50761563260808,Credit Card,Desktop,0
38,Female,Europe,Mobile,3,7,1,2,1,62.51893953068422,Credit Card,Mobile,0
36,Male,Asia,Desktop,17,10,4,5,0,50.39670326054131,Direct Debit,Desktop,1
31,Female,Asia,Desktop,6,10,0,5,0,63.01240537360441,PayPal,Mobile,0
36,Female,Asia,Mobile,6,8,2,5,0,37.644100231756,PayPal,Desktop,1
33,Female,Europe,Desktop,14,10,3,1,0,101.29037170441413,Direct Debit,Desktop,1
42,Male,South America,Desktop,1,7,4,0,1,75.29363525356766,Credit Card,Mobile,1
44,Male,North America,Mobile,1,5,6,1,1,39.48641991197195,Credit Card,Desktop,1
27,Male,Asia,Desktop,12,10,2,1,0,39.957946079284916,PayPal,Mobile,0
21,Female,North America,Desktop,22,10,4,5,0,64.40546581688028,Direct Debit,Desktop,0
18,Male,Asia,Desktop,6,7,1,4,0,63.50209205408049,Direct Debit,Desktop,1
40,Male,North America,Mobile,1,6,4,0,1,54.61953983428893,PayPal,Desktop,1
23,Male,Europe,Desktop,15,10,1,4,0,76.98509382130163,Direct Debit,Mobile,0
18,Female,North America,Mobile,12,10,3,5,0,65.09655737987126,Credit Card,Desktop,1
38,Male,Europe,Tablet,24,9,5,4,0,73.99852928360028,Direct Debit,Desktop,1
59,Male,Asia,Desktop,8,8,2,2,0,30.92796447066513,Credit Card,Tablet,0
34,Female,South America,Mobile,24,10,3,1,0,54.36571894630491,PayPal,Mobile,1
43,Male,Asia,Desktop,14,6,2,4,0,41.30288058956786,Direct Debit,Tablet,0
35,Male,South America,Desktop,19,10,1,5,0,56.30982780858755,Direct Debit,Tablet,0
34,Female,Asia,Tablet,10,10,2,5,0,87.08982977572722,Direct Debit,Tablet,0
44,Female,Asia,Mobile,15,10,2,5,0,86.7603093580386,PayPal,Mobile,0
32,Female,Asia,Desktop,24,10,1,3,0,48.82128292088848,Credit Card,Desktop,0
37,Male,North America,Mobile,7,10,3,5,0,57.209241739748904,Credit Card,Desktop,0
38,Male,Asia,Mobile,11,7,1,4,0,100.5668161301463,Direct Debit,Mobile,0
28,Female,South America,Tablet,14,10,2,1,0,62.74339526687959,Direct Debit,Desktop,0
44,Male,Europe,Mobile,13,10,3,5,0,59.364503692606036,Direct Debit,Mobile,1
33,Female,South America,Desktop,9,9,1,3,0,14.906066911530196,Credit Card,Mobile,0
27,Female,Europe,Desktop,10,10,1,5,0,73.48224989900491,PayPal,Desktop,0
40,Male,Europe,Desktop,4,8,1,4,0,57.3848170564627,Direct Debit,Mobile,1
26,Male,Europe,Mobile,24,10,3,5,0,49.92885495461297,Direct Debit,Tablet,0
35,Female,North America,Mobile,23,10,0,5,0,57.701382866110215,PayPal,Mobile,0
34,Male,South America,Desktop,20,10,3,1,0,69.85229285160565,PayPal,Tablet,0
45,Female,North America,Desktop,6,10,0,5,0,84.34480836424893,Credit Card,Tablet,0
39,Male,Europe,Mobile,17,10,4,5,0,53.569813794218405,Credit Card,Desktop,0
34,Male,Asia,Desktop,24,10,2,5,0,63.1411895060636,Credit Card,Mobile,0
43,Female,North America,Desktop,6,8,3,4,0,21.37755383028008,Direct Debit,Tablet,0
48,Male,Asia,Desktop,20,10,1,4,0,53.99976033030124,PayPal,Tablet,0
40,Female,South America,Mobile,22,10,2,3,0,66.69928083929848,Direct Debit,Mobile,0
35,Male,North America,Desktop,1,8,2,5,1,55.39226884393457,Credit Card,Desktop,0
21,Female,Asia,Desktop,20,10,1,4,0,56.98656308936839,PayPal,Tablet,0
24,Male,Asia,Tablet,20,10,1,4,0,38.053347367501544,Credit Card,Desktop,0
31,Male,South America,Desktop,22,9,4,3,0,73.38825384218535,PayPal,Mobile,0
28,Male,Asia,Desktop,8,9,0,1,0,55.253425159081615,PayPal,Mobile,0
33,Male,Asia,Desktop,24,9,0,4,0,57.24039037821847,Credit Card,Tablet,0
35,Male,Europe,Tablet,6,10,0,4,0,66.13664600141286,PayPal,Mobile,0
40,Male,Asia,Tablet,12,8,2,2,0,57.39365458461585,PayPal,Mobile,0
34,Female,Europe,Desktop,14,9,2,2,0,63.189754761707334,Credit Card,Mobile,0
39,Female,Europe,Desktop,24,10,2,2,0,74.52880609233198,Credit Card,Mobile,0
35,Female,Europe,Mobile,8,6,3,4,0,45.96618284887168,PayPal,Tablet,1
18,Female,Asia,Mobile,17,10,2,5,0,49.366818857480894,Credit Card,Tablet,0
25,Male,Europe,Tablet,6,8,6,1,0,27.125082884199216,Direct Debit,Desktop,0
33,Male,North America,Mobile,18,7,2,4,0,50.27288834433331,Direct Debit,Mobile,0
22,Male,Europe,Desktop,5,7,3,0,0,31.957399707901835,Credit Card,Desktop,1
40,Male,Europe,Tablet,24,10,2,5,0,53.80217411842843,Direct Debit,Mobile,0
50,Female,Europe,Desktop,17,9,1,5,0,82.9692769392559,Direct Debit,Mobile,0
47,Female,Europe,Tablet,7,9,1,2,0,72.46881575263099,Credit Card,Tablet,0
32,Female,Europe,Mobile,24,10,2,4,0,86.48429776335163,Credit Card,Desktop,0
49,Female,Europe,Desktop,1,7,3,3,1,40.00112065393333,PayPal,Desktop,1
36,Female,South America,Desktop,23,7,3,1,0,62.88031543005695,PayPal,Mobile,0
31,Female,South America,Tablet,5,10,2,2,0,91.7965006631546,Direct Debit,Tablet,1
28,Male,North America,Tablet,24,10,3,5,0,104.01029391996605,Direct Debit,Tablet,0
31,Female,South America,Mobile,7,10,1,5,0,58.07983382457414,PayPal,Tablet,0
31,Male,South America,Mobile,24,10,3,3,0,65.76360319056194,PayPal,Tablet,1
36,Male,South America,Tablet,12,9,0,1,0,81.21178619162983,Credit Card,Mobile,0
36,Female,South America,Desktop,7,8,1,2,0,61.84656666505004,PayPal,Desktop,0
35,Male,South America,Mobile,24,10,1,1,0,23.683285380027925,PayPal,Tablet,0
39,Male,North America,Mobile,20,10,2,5,0,53.527555562947114,Credit Card,Desktop,0
46,Male,South America,Mobile,13,8,3,1,0,89.47447917672152,PayPal,Desktop,0
44,Female,North America,Mobile,24,7,3,2,0,44.959059506473224,PayPal,Tablet,1
20,Female,North America,Desktop,24,10,2,2,0,60.739510812451755,Credit Card,Desktop,0
18,Male,Asia,Tablet,24,10,4,2,0,62.40841733098523,PayPal,Mobile,0
44,Female,North America,Desktop,1,7,2,2,1,42.688702772388126,Credit Card,Mobile,0
21,Female,North America,Desktop,15,10,0,4,0,50.26276969844436,Direct Debit,Mobile,0
32,Male,South America,Tablet,24,10,2,5,0,80.99963281673163,Direct Debit,Tablet,0
23,Female,North America,Tablet,13,10,1,4,0,15.3782929943591,Direct Debit,Desktop,0
18,Female,Europe,Tablet,5,9,1,4,0,17.189925706601777,Credit Card,Desktop,0
40,Female,North America,Mobile,24,10,3,5,0,85.21337180407258,Direct Debit,Tablet,0
42,Male,North America,Mobile,24,10,1,5,0,77.48735310735002,PayPal,Tablet,0
29,Male,South America,Mobile,11,8,1,3,0,77.88582262627511,Direct Debit,Desktop,0
18,Female,Asia,Desktop,17,9,1,0,0,64.39024064964394,PayPal,Tablet,0
29,Female,North America,Mobile,10,9,3,1,0,60.49708863729661,Direct Debit,Tablet,1
38,Male,Europe,Desktop,24,9,1,3,0,70.68559853211491,PayPal,Mobile,0
20,Male,Asia,Desktop,9,10,1,4,0,64.5873531687053,Direct Debit,Tablet,0
36,Female,Asia,Desktop,3,9,3,4,1,52.60424782196547,Direct Debit,Desktop,1
34,Male,Europe,Desktop,24,10,1,1,0,61.072220219058714,Credit Card,Tablet,0
40,Female,Europe,Desktop,8,9,2,5,0,67.68044081482765,Credit Card,Desktop,0
36,Female,Asia,Mobile,11,6,2,1,0,44.81677507457404,PayPal,Tablet,0
25,Male,South America,Desktop,14,7,3,0,0,52.34029622122317,Credit Card,Mobile,0
46,Male,Europe,Desktop,11,8,3,0,0,78.62597125462159,Direct Debit,Mobile,1
33,Female,North America,Mobile,8,4,2,1,0,68.00041181650009,PayPal,Desktop,0
34,Female,South America,Desktop,14,10,4,4,0,51.307012459067806,Direct Debit,Tablet,0
25,Female,Europe,Mobile,10,10,6,1,0,53.90645020996523,PayPal,Mobile,1
30,Female,Asia,Desktop,17,10,4,3,0,63.54793379159443,PayPal,Tablet,1
26,Male,Europe,Desktop,17,10,1,5,0,62.310263222980325,Direct Debit,Mobile,0
33,Female,South America,Desktop,10,10,0,1,0,53.472375197207,Direct Debit,Tablet,0
52,Female,North America,Mobile,6,9,4,5,0,19.952582770030837,PayPal,Mobile,1
21,Male,Asia,Mobile,10,9,1,0,0,48.17683178660233,PayPal,Desktop,0
18,Male,South America,Desktop,10,9,2,5,0,68.62173186900802,Credit Card,Desktop,0
49,Male,South America,Desktop,19,9,2,4,0,86.5102202636532,PayPal,Tablet,0
32,Male,Europe,Mobile,9,10,2,4,0,73.66296757905491,Credit Card,Desktop,0
28,Female,Europe,Desktop,24,10,3,3,0,49.28671114999611,Credit Card,Tablet,1
45,Male,South America,Mobile,3,5,2,0,1,31.88576512207206,PayPal,Tablet,0
28,Male,North America,Desktop,10,6,5,5,0,57.28590211523607,Credit Card,Mobile,1
53,Female,Europe,Desktop,1,5,2,2,1,54.6911388840755,Credit Card,Mobile,0
41,Female,Asia,Desktop,7,7,4,1,0,52.52669544720254,Direct Debit,Tablet,1
30,Female,South America,Desktop,24,10,1,4,0,77.01011582052745,Direct Debit,Mobile,0
56,Female,South America,Desktop,6,4,3,3,0,31.314892873683206,Direct Debit,Mobile,1
28,Male,North America,Tablet,24,9,0,4,0,61.75995693546886,Credit Card,Mobile,0
42,Female,South America,Desktop,9,8,2,3,0,65.96856817165309,PayPal,Mobile,0
37,Male,Europe,Mobile,1,6,5,3,1,74.14067136830107,PayPal,Tablet,1
48,Male,Europe,Mobile,24,8,1,4,0,57.037605853247726,PayPal,Tablet,0
50,Male,South America,Desktop,24,8,1,2,0,63.15803430134278,PayPal,Desktop,0
35,Female,Asia,Desktop,24,10,3,3,0,37.131330423859815,PayPal,Desktop,0
27,Male,North America,Mobile,14,10,2,4,0,50.67780782072296,Credit Card,Tablet,0
39,Male,Asia,Mobile,1,7,6,3,1,58.31329187360748,Credit Card,Tablet,1
28,Male,Asia,Mobile,15,10,4,5,0,56.69192874704348,Credit Card,Desktop,1
55,Male,Europe,Desktop,11,8,1,4,0,54.65271760078042,Credit Card,Mobile,0
36,Male,North America,Mobile,2,10,2,1,1,88.17453939980996,Direct Debit,Tablet,0
31,Male,Europe,Mobile,16,10,6,1,0,61.96245013894486,Credit Card,Desktop,1
36,Male,South America,Mobile,1,8,1,2,1,71.86654137441559,Direct Debit,Mobile,0
21,Male,Asia,Desktop,23,10,0,3,0,51.340685838403495,Credit Card,Mobile,0
25,Male,Europe,Mobile,14,10,1,3,0,76.92982481042614,Credit Card,Mobile,0
47,Female,South America,Mobile,8,6,4,3,0,46.739049765146596,PayPal,Tablet,1
28,Male,South America,Mobile,24,10,1,5,0,60.31857985512049,PayPal,Mobile,0
24,Male,Europe,Mobile,24,10,1,3,0,55.39088600507942,Credit Card,Desktop,0
40,Female,Europe,Mobile,2,8,6,5,1,67.6744673485432,PayPal,Desktop,1
46,Female,South America,Mobile,24,10,2,5,0,83.07620990734182,PayPal,Desktop,0
42,Female,North America,Desktop,1,7,1,1,1,51.68436727628983,PayPal,Tablet,0
44,Male,North America,Mobile,1,10,1,5,1,59.143490015749954,Credit Card,Tablet,1
27,Female,Europe,Mobile,22,10,4,2,0,53.476551380675936,Credit Card,Tablet,0
20,Male,North America,Mobile,6,9,3,0,0,57.692484759536995,Direct Debit,Desktop,0
50,Male,Asia,Tablet,6,7,3,5,0,59.502485898194166,Direct Debit,Tablet,1
31,Male,North America,Mobile,9,8,2,3,0,10.0,PayPal,Mobile,1
32,Female,Asia,Tablet,8,10,4,3,0,41.21468441559844,Credit Card,Desktop,1
48,Female,Asia,Tablet,14,10,2,4,0,75.52388422636758,PayPal,Desktop,0
40,Male,South America,Mobile,2,7,7,1,1,59.38757866076068,PayPal,Desktop,1
39,Female,North America,Desktop,1,10,3,4,0,25.93577856590626,Direct Debit,Mobile,1
56,Male,North America,Desktop,9,10,6,2,0,45.335246588054474,Direct Debit,Tablet,1
28,Male,Europe,Mobile,12,10,4,3,0,32.045744935175875,Credit Card,Tablet,1
44,Female,South America,Desktop,5,8,0,2,0,55.1167912191935,PayPal,Tablet,0
35,Female,South America,Mobile,24,10,1,1,0,74.54943290903529,Direct Debit,Mobile,0
37,Male,North America,Mobile,9,10,1,5,0,86.47503687642086,PayPal,Mobile,0
50,Male,Europe,Mobile,1,4,4,0,1,56.787575967550765,Direct Debit,Tablet,1
40,Male,Asia,Desktop,24,10,1,5,0,73.5587333376786,Direct Debit,Mobile,0
40,Female,North America,Desktop,11,8,1,3,0,45.414327282925115,Credit Card,Desktop,0
45,Male,Europe,Desktop,2,6,7,5,1,50.62547731472063,PayPal,Tablet,1
31,Female,Europe,Mobile,8,10,2,3,0,45.15862104222454,PayPal,Mobile,0
26,Male,Europe,Desktop,24,10,0,4,0,67.6518800067941,Direct Debit,Desktop,0
24,Male,Europe,Desktop,24,9,3,3,0,88.97910420567594,Direct Debit,Tablet,1
18,Male,Asia,Desktop,17,6,1,4,0,82.87097495259567,PayPal,Desktop,0
55,Female,South America,Tablet,1,5,3,5,0,56.54861170966166,Direct Debit,Mobile,1
23,Female,South America,Mobile,20,10,2,4,0,41.503127688458804,Credit Card,Desktop,0
32,Female,South America,Mobile,19,10,0,3,0,73.91817556203117,PayPal,Desktop,0
32,Female,Asia,Desktop,9,9,3,1,0,16.579453902121692,PayPal,Mobile,1
38,Female,Asia,Tablet,24,10,1,1,0,54.47960159550548,PayPal,Mobile,0
43,Male,South America,Mobile,13,10,4,3,0,19.044375891224703,Credit Card,Desktop,1
43,Female,Asia,Desktop,24,10,4,3,0,66.060423194406,PayPal,Desktop,0
29,Female,Asia,Mobile,15,9,4,1,0,66.12263121160619,Direct Debit,Desktop,0
33,Female,Europe,Desktop,24,10,1,2,0,63.661863105952705,PayPal,Mobile,0
37,Female,South America,Tablet,11,10,2,2,0,75.61360977711523,Credit Card,Desktop,0
32,Female,North America,Tablet,15,10,3,3,0,55.40250865893417,PayPal,Tablet,0
51,Female,Europe,Mobile,3,3,1,0,1,62.56962209908454,PayPal,Mobile,1
39,Male,North America,Desktop,10,10,3,2,0,26.5908122253985,Direct Debit,Mobile,0
42,Male,Asia,Desktop,3,10,4,1,1,39.066699446285256,Credit Card,Mobile,1
41,Male,North America,Desktop,1,7,4,5,1,31.47506947591326,Direct Debit,Desktop,1
46,Female,North America,Mobile,3,8,5,5,1,88.46437732484895,PayPal,Desktop,0
36,Male,Asia,Desktop,24,9,5,2,0,78.88301428675317,Direct Debit,Mobile,0
22,Female,South America,Mobile,12,10,3,2,0,35.711036201015034,Credit Card,Desktop,1
38,Male,Europe,Tablet,1,6,2,0,1,54.960822267719124,Credit Card,Desktop,0
28,Female,North America,Mobile,22,10,5,2,0,75.34675176126984,Direct Debit,Tablet,1
29,Male,Asia,Tablet,5,5,3,2,0,73.15875248384775,PayPal,Mobile,1
40,Female,North America,Mobile,4,6,2,2,0,71.96191660432294,Credit Card,Desktop,0
47,Female,Europe,Desktop,6,6,2,2,0,28.568074100370495,PayPal,Desktop,0
35,Male,Europe,Mobile,10,6,2,3,0,26.342104557220697,Credit Card,Mobile,1
38,Female,South America,Desktop,19,6,3,2,0,52.516425648968955,Direct Debit,Desktop,1
52,Male,Asia,Mobile,1,4,3,4,1,57.766931224973334,PayPal,Tablet,1
37,Female,Asia,Desktop,1,8,2,4,1,56.3582307596407,PayPal,Desktop,1
61,Male,South America,Desktop,4,2,3,3,0,77.51406367161064,Direct Debit,Tablet,1
40,Female,South America,Tablet,11,9,0,3,0,62.129834858712556,PayPal,Tablet,1
18,Male,Europe,Tablet,8,9,0,5,0,51.08385654728724,Direct Debit,Tablet,0
42,Male,Europe,Mobile,3,7,5,3,1,50.90559357753551,PayPal,Mobile,1
38,Male,Asia,Tablet,8,8,3,0,0,77.59371869139514,Credit Card,Mobile,0
47,Female,North America,Mobile,7,8,0,2,0,34.57122413098871,Direct Debit,Tablet,0
41,Female,South America,Mobile,4,5,2,4,0,64.96901612182708,Credit Card,Mobile,0
33,Male,Asia,Tablet,9,9,2,0,0,57.289489866859284,Direct Debit,Desktop,0
22,Female,Asia,Desktop,10,10,4,5,0,34.14783634386201,PayPal,Tablet,1
32,Male,Europe,Mobile,24,10,3,5,0,61.63318482918416,PayPal,Mobile,1
26,Male,Asia,Mobile,21,10,1,5,0,29.625843837923043,Credit Card,Tablet,0
29,Male,South America,Mobile,10,7,4,5,0,50.46783990706649,Credit Card,Desktop,0
40,Male,Europe,Tablet,1,10,4,3,1,23.317328119664097,Direct Debit,Tablet,1
51,Male,North America,Tablet,4,8,1,1,0,50.735463678309024,Credit Card,Mobile,1
38,Male,Europe,Desktop,1,6,4,2,1,56.538481816553684,PayPal,Mobile,1
23,Male,Europe,Mobile,10,10,1,3,0,67.68402719927391,PayPal,Tablet,0
39,Female,South America,Mobile,22,10,1,1,0,85.88675803107492,PayPal,Desktop,0
46,Male,North America,Mobile,1,8,3,3,1,59.395815478010405,Direct Debit,Tablet,1
28,Male,Europe,Desktop,9,8,3,3,0,75.79400369463717,Direct Debit,Mobile,0
33,Male,Europe,Tablet,5,10,0,4,0,58.933029023496566,Credit Card,Mobile,0
35,Male,Asia,Tablet,5,10,1,2,0,64.58810880508616,PayPal,Tablet,0
27,Male,South America,Mobile,10,10,0,3,0,42.784430188147894,Direct Debit,Desktop,1
41,Female,Asia,Desktop,8,6,1,3,0,51.083425853676786,PayPal,Mobile,0
33,Female,Asia,Desktop,15,9,4,4,0,47.48173247442774,PayPal,Tablet,0
39,Male,North America,Mobile,13,10,2,4,0,101.90350205817955,Credit Card,Tablet,0
26,Male,Asia,Desktop,15,10,3,2,0,40.48754655281326,PayPal,Mobile,0
30,Female,Asia,Tablet,9,8,4,2,0,47.19031534134478,Credit Card,Mobile,0
42,Female,South America,Mobile,3,5,1,5,1,36.10300477596608,Direct Debit,Tablet,1
31,Male,Asia,Desktop,5,7,2,4,0,42.26005002921254,Credit Card,Tablet,1
52,Male,Asia,Desktop,11,9,0,4,0,73.55966299415515,PayPal,Tablet,0
31,Female,Europe,Desktop,24,10,0,3,0,119.1548158371387,Direct Debit,Mobile,0
37,Female,South America,Desktop,4,8,0,5,0,50.15719111557629,PayPal,Tablet,0
44,Female,Asia,Desktop,23,10,1,1,0,69.24683161497067,Direct Debit,Mobile,0
20,Male,North America,Mobile,15,10,2,1,0,86.88070921699958,PayPal,Mobile,0
18,Female,North America,Mobile,19,10,3,5,0,58.543765578168774,PayPal,Tablet,1
19,Male,Asia,Desktop,21,10,1,5,0,89.2956815076472,Direct Debit,Desktop,0
47,Female,South America,Desktop,20,8,4,3,0,66.7152701514289,Direct Debit,Mobile,0
29,Male,Europe,Mobile,8,10,0,4,0,58.32296104303226,PayPal,Desktop,0
60,Male,North America,Desktop,3,7,1,2,1,69.40478048284612,PayPal,Tablet,1
29,Female,Asia,Desktop,19,9,1,2,0,64.43509776692258,Credit Card,Desktop,0
36,Female,North America,Mobile,2,9,3,5,0,71.08158055096766,Direct Debit,Tablet,1
50,Male,South America,Desktop,24,10,1,4,0,85.21886877124379,PayPal,Mobile,0
55,Female,South America,Desktop,6,9,1,4,0,44.028216675395115,Credit Card,Desktop,0
55,Male,Europe,Mobile,8,5,1,5,0,48.49075411663956,PayPal,Mobile,0
47,Female,North America,Mobile,3,4,2,0,1,43.07756214130294,Credit Card,Tablet,0
45,Male,Asia,Desktop,1,5,2,3,1,41.18142947258535,Direct Debit,Tablet,0
40,Female,North America,Desktop,3,10,3,1,1,55.60904520452015,PayPal,Tablet,1
42,Female,Asia,Mobile,24,10,0,5,0,66.53308118971201,Direct Debit,Tablet,0
29,Male,South America,Tablet,17,10,1,5,0,59.01585982942515,Credit Card,Tablet,0
26,Male,South America,Mobile,13,10,1,4,0,70.89633396859946,Credit Card,Desktop,0
34,Male,Europe,Mobile,5,6,1,5,0,46.37763043929941,Direct Debit,Mobile,1
33,Male,Asia,Mobile,8,10,0,3,0,60.54399371005501,Direct Debit,Tablet,0
30,Male,North America,Desktop,7,9,2,5,0,83.0397463356583,PayPal,Desktop,0
41,Female,South America,Desktop,2,7,2,2,1,78.9701525742015,PayPal,Mobile,1
44,Female,Asia,Desktop,24,10,2,4,0,99.77284949479291,Direct Debit,Tablet,0
35,Female,Europe,Desktop,12,10,3,4,0,47.118537327105976,Direct Debit,Desktop,1
49,Male,Asia,Desktop,22,10,5,5,0,39.47379684885228,Credit Card,Mobile,0
23,Female,Asia,Desktop,6,10,1,1,0,61.375643885165786,Direct Debit,Tablet,0
33,Female,North America,Tablet,5,9,1,4,0,87.87834600939345,Credit Card,Tablet,0
27,Male,South America,Desktop,14,10,4,2,0,45.50428172088036,Direct Debit,Desktop,0
18,Male,Europe,Desktop,10,10,3,3,0,50.135828806252825,Direct Debit,Tablet,1
34,Female,Asia,Mobile,5,9,0,0,0,42.31230607763252,Credit Card,Mobile,1
33,Male,North America,Mobile,13,10,3,1,0,78.95374715595807,Direct Debit,Tablet,0
50,Male,South America,Desktop,3,8,5,3,1,75.44478776533309,Direct Debit,Mobile,1
41,Male,Europe,Mobile,24,10,2,5,0,72.07894102217627,PayPal,Tablet,0
24,Male,South America,Desktop,24,10,4,5,0,47.79138082357939,PayPal,Desktop,1
53,Male,Asia,Desktop,3,7,2,3,1,97.5843152255076,Direct Debit,Tablet,1
47,Male,South America,Desktop,6,9,0,3,0,86.12292604940649,Direct Debit,Desktop,0
40,Female,South America,Desktop,16,10,5,5,0,55.1293830862156,Credit Card,Desktop,1
32,Female,South America,Mobile,12,7,2,2,0,60.991007338795015,Direct Debit,Desktop,1
25,Male,South America,Mobile,17,10,2,3,0,70.57450593399231,Credit Card,Mobile,0
31,Male,Europe,Mobile,24,10,2,5,0,101.33314933758122,Credit Card,Desktop,0
45,Female,Europe,Mobile,6,7,5,4,0,19.775833006365314,Direct Debit,Desktop,1
53,Male,South America,Mobile,18,10,2,2,0,50.87056670567274,Credit Card,Desktop,0
50,Male,South America,Mobile,11,8,1,3,0,33.44092242277725,Direct Debit,Tablet,0
30,Female,Asia,Desktop,12,6,2,2,0,74.38320933642127,Direct Debit,Tablet,0
23,Male,North America,Desktop,10,10,0,4,0,94.2433982666638,PayPal,Desktop,0
36,Male,North America,Mobile,24,10,0,4,0,33.36582123092646,Direct Debit,Desktop,0
18,Female,North America,Desktop,6,10,0,4,0,77.87547443632198,PayPal,Tablet,0
38,Male,Asia,Desktop,15,9,0,0,0,84.34099228206892,Credit Card,Tablet,0
33,Female,Europe,Mobile,12,10,1,4,0,46.43266832992631,Direct Debit,Tablet,1
30,Male,North America,Desktop,8,10,3,2,0,36.008488828905925,PayPal,Desktop,0
19,Female,North America,Mobile,5,10,2,5,0,67.08252538411905,Direct Debit,Desktop,1
40,Female,Europe,Desktop,3,7,2,1,1,80.46318550044907,Credit Card,Mobile,1
29,Female,Asia,Desktop,15,10,2,2,0,66.98879879601475,Direct Debit,Tablet,0
23,Female,Asia,Tablet,24,10,3,1,0,33.9129582873464,Credit Card,Mobile,1
18,Male,Asia,Desktop,17,10,1,4,0,47.05762688323932,Direct Debit,Desktop,0
34,Female,Asia,Mobile,6,7,2,5,0,32.41734814490829,PayPal,Desktop,1
52,Female,North America,Mobile,5,7,1,3,0,54.93327663239752,Credit Card,Mobile,0
51,Female,North America,Tablet,1,7,7,4,1,29.64619076097003,PayPal,Mobile,1
30,Male,South America,Desktop,17,10,6,5,0,44.98607201223737,Direct Debit,Mobile,1
28,Male,South America,Mobile,24,10,1,2,0,41.134546518867595,Credit Card,Desktop,0
39,Female,Europe,Desktop,24,8,1,4,0,43.1538273075124,Direct Debit,Tablet,0
25,Male,Europe,Desktop,11,10,1,2,0,41.39269646598725,Credit Card,Desktop,0
38,Female,South America,Desktop,24,9,5,2,0,56.555631732909944,Credit Card,Mobile,1
42,Male,Europe,Tablet,8,8,3,0,0,65.63905268059372,Direct Debit,Desktop,1
47,Female,North America,Desktop,4,5,0,0,0,67.75514982380685,PayPal,Desktop,0
33,Female,Asia,Desktop,24,10,2,2,0,39.34594951582663,Direct Debit,Desktop,0
32,Male,North America,Desktop,8,9,1,3,0,66.05829061982769,Credit Card,Tablet,0
